followers,posts,likes,comments,shares,engagement_rate,is_influencer
722880,578,40334,6593,3784,9.285732577409865,0
472412,670,42001,8586,2100,7.852445821625993,1
550332,398,34341,791,4015,0.9852029149559316,0
478603,980,12663,6676,4040,0.24714957464907483,1
830241,756,22104,743,1776,1.3659005789916057,1
689659,146,42323,6524,1867,3.218239969004919,1
866679,788,48277,6574,2734,2.4143185919747543,0
208835,750,17640,193,3331,3.6975917016224704,1
194719,370,17511,7894,3440,1.4307702605271722,1
205636,842,58367,4274,209,7.525031491139811,0
345625,968,98235,3897,3113,8.452965249643373,1
296001,291,44654,8409,2729,4.879525533296287,0
39503,211,94428,3582,4989,9.565267482167172,0
197289,753,55233,5083,4069,1.2034444993515636,1
682342,540,1049,8129,4432,1.058138931269501,1
259416,25,67837,5343,4770,2.00399151160961,1
888881,577,64760,7517,4200,9.819125566838188,0
461044,878,95033,7789,3761,4.164978118324392,0
316406,123,58498,3903,4798,9.24105805539367,0
942384,77,96685,1785,1147,2.020097542040938,1
885506,599,35966,7962,3781,8.461031400809818,1
794991,39,43705,9374,1290,3.100183697437732,0
561837,528,61490,523,3114,7.343994041991076,0
644043,917,53645,3296,3878,9.744618166227372,0
905625,673,90425,6956,2700,9.33024643981102,1
298303,884,68231,4479,673,8.313281279796215,0
706730,31,72181,7711,2975,0.5020611951497322,0
584577,440,90641,5685,2371,6.07769881837106,0
743435,39,55032,6647,756,8.354481891113258,1
79740,965,73685,8560,4296,3.993265898073064,0
265396,688,15032,7794,4337,7.311879486031434,1
758555,669,64221,5590,2901,1.3811317913449117,0
666226,419,22243,4383,1487,1.767651055745757,0
902895,58,45915,398,967,6.437094974122003,0
784416,334,75969,2151,3012,4.371110202378215,0
170069,497,90423,5430,2352,2.182512554742553,0
128661,307,17379,3880,4409,2.8287398929063468,0
782807,783,72401,126,2843,6.18918642334415,0
650933,190,79146,2087,882,7.253707861135217,1
8553,811,89416,1770,497,2.0761416560743537,0
689191,131,76251,7025,3428,9.551939802904847,1
68323,133,2631,8438,1905,0.08178706992683527,0
778139,462,98567,5925,1540,7.00062273356961,1
382888,275,40452,3318,1998,2.910006466994699,1
45810,37,61196,2081,1332,4.785145895827162,1
369517,268,13830,2057,3366,5.698470469471638,0
59719,86,24596,5287,1572,5.615218345889417,0
930230,441,43484,5903,3664,7.762776907787277,0
463667,888,94756,5335,3454,8.238308186185803,0
441639,715,25772,2989,3816,0.7334935972139922,0
243020,903,5116,7575,1360,7.030089140458794,0
394308,44,81839,5721,563,3.9905749395486967,1
732830,445,85053,7078,733,8.185892711946089,0
817427,123,1636,339,752,6.088903711781624,0
754365,71,41590,2728,2356,0.10236431290477577,1
719317,61,92338,1591,4243,6.66465086368807,0
658037,125,7811,7843,2974,9.257102408562345,0
881210,56,15223,5783,3986,0.8309690318068086,0
809324,447,10581,3161,2715,4.9423072741368905,1
940618,421,20919,9500,1785,6.258535064496843,1
955136,110,83018,8175,4787,1.958635523057447,0
28057,288,49441,4629,2633,6.506915516333056,1
194637,116,2604,6901,2092,0.49798459254432936,1
775984,992,64655,2297,1805,9.056792592796306,0
641377,44,207,5450,3363,7.6265384830823155,0
510510,368,93926,7290,4359,9.410234655606866,1
897884,896,8463,4944,3055,4.18426423900299,0
61753,809,36446,9701,1248,0.3420384269037602,1
700391,11,90526,5318,215,3.4153408774104363,0
968553,760,12671,3807,3945,5.157515497559167,0
323419,501,9476,12,4326,9.358718750448688,1
179953,889,4986,4034,1725,8.830664867445309,1
497107,899,28590,5530,2701,5.940717916067257,0
184937,281,15526,9772,1200,7.297522521435712,1
118819,153,42001,3433,3634,9.538982922036896,0
229140,444,53242,4633,1540,8.505915924618318,1
182756,460,6803,2051,4802,6.588193950376835,0
449903,613,51446,3876,512,5.400551569225348,1
600993,742,11905,5908,3711,4.760407618959733,1
581726,575,2461,6130,3936,7.566097476347266,0
887534,925,58687,6427,2352,8.087730151859434,0
582602,237,5673,1823,3832,2.1764400204055234,0
506302,554,76490,3430,4446,4.7402511305727,1
444719,223,46772,2740,802,7.71152689414402,0
293884,657,75956,1788,4546,6.757074981966193,1
440392,257,82863,1952,901,5.915768207697575,0
928534,417,29564,9143,4158,3.237265270148643,0
732648,62,69692,3420,1788,6.092186896026855,0
401267,585,12251,3027,4600,6.121444710616968,0
57010,323,79056,3101,2312,4.324331642829713,1
651159,383,82085,5873,1699,9.602997206233129,0
109159,46,1905,3588,3150,6.531213835828915,1
798021,733,52208,3845,1208,8.506970513256162,0
798827,533,75051,5737,2993,1.2895817740255744,0
144905,989,62094,9339,2542,7.567795900244569,0
329278,93,16734,1417,1594,6.018692904331745,0
211975,909,26886,3909,3441,3.082774183890428,1
674788,103,63611,4745,1838,1.3636210476701416,1
935146,424,36077,2772,4859,3.79647177213974,0
87491,351,5661,5175,3672,4.4137716721231515,0
434987,728,99235,6275,2902,1.407626466407429,0
646944,559,3838,2249,2339,6.701268872155492,0
928601,430,42073,3858,4521,3.071096521512109,0
257971,357,10378,1625,2342,8.060394500382188,0
472959,724,8058,2749,4928,6.4834877728779325,0
875528,791,67525,2605,499,3.1050241566140944,0
810858,596,75113,1847,3627,3.600196140898184,1
386411,137,85404,7207,844,9.42147561616392,0
520965,850,89806,8770,3663,9.481195205386527,0
256813,161,33884,1136,1060,4.183708382190181,1
635416,531,28527,3133,2681,6.79170079263289,0
722693,47,42187,1157,1420,9.799721792479662,0
306607,436,38735,7452,749,9.94051293625968,1
334393,114,15981,9841,1947,0.7213422570258188,1
41079,174,62457,7275,1045,5.534991383184398,0
152476,947,27080,5413,3411,7.2661724527400775,0
650093,553,11797,4372,4590,1.8686611271955622,0
858879,221,57056,5611,3474,8.219050234502541,0
136026,535,26457,1586,1226,4.684543430537032,1
895555,751,20917,2323,2973,4.9775158964362545,1
916679,141,8871,233,1369,2.7432304556050613,0
464064,161,19053,9457,1038,3.0014762033552933,0
621699,105,91359,7916,1787,0.8417318860464407,1
763644,512,66727,31,1652,9.315159881080476,0
776687,531,83050,9563,4715,3.8186678019625386,1
842763,383,83323,8951,4722,1.6223002149574972,0
974435,884,59415,3203,4367,1.4235470652501359,0
543728,25,38398,5894,419,4.074060976075669,0
59407,688,97064,1794,2897,6.322078987942107,0
213436,617,75058,761,4584,7.777821207646242,0
294042,27,5030,4080,3302,9.246049152108519,1
703080,418,1381,281,795,6.3570204810358355,0
237478,16,16753,4071,2809,4.20661753337673,0
384476,705,5092,4625,466,4.219464626493366,0
46428,903,52946,5978,4535,5.74376961688306,0
802859,254,87620,9007,1354,5.380408959262306,0
489393,952,80093,4559,272,6.408146072424379,1
678529,892,58520,1470,2749,5.034104289722027,0
887183,987,8567,3287,3489,0.5899085170476281,1
509418,888,80152,4259,3868,5.00728351809305,0
570707,603,84680,5706,3651,0.22533265969479688,0
445281,652,27866,510,955,1.8060796366764587,0
769776,138,34711,7961,3409,3.8742766969028954,1
723847,810,48743,8746,1919,5.513083011982279,0
874922,464,25386,6784,2932,1.8481817919754473,1
342507,595,86842,9498,187,2.763006587915763,0
337645,885,23013,5493,207,3.742109945302454,1
99632,580,94542,258,73,1.9721520395966596,0
796417,81,6885,6588,4768,9.987635654445128,0
164713,169,32821,9416,2619,8.0471328469366,0
518057,96,14045,1665,1049,8.109366172445435,0
154969,410,91210,9595,4969,5.68863856595205,0
177724,471,18780,1865,1881,9.613246201843493,0
662333,538,25550,765,514,7.322006580416566,0
991754,98,89771,8256,3328,3.30878633492534,0
329817,670,78377,3449,279,6.105266599139181,0
448525,832,48284,2705,2986,5.437000467109751,1
510472,15,60238,5765,4855,5.802888236446817,0
103776,605,47184,4974,555,8.177266725096707,1
582006,954,60623,195,3379,5.095618640651923,1
102578,93,21305,1383,290,7.286405022379931,0
69809,259,40021,2435,4880,2.5059678033160293,0
285771,675,86759,1450,2873,9.320619452480765,0
577909,425,43184,8414,3018,0.863821593871329,1
360873,81,18942,7924,1622,9.93579911946672,0
187156,630,77418,7058,4837,6.326731082933291,1
540439,121,24714,7316,3551,4.699514686110263,1
600979,181,51672,5628,4178,3.1078213127553846,1
420957,708,86557,441,3275,4.051418858955755,0
875916,806,43201,9629,2011,7.824232995004568,1
956634,282,63296,2367,2689,1.3943296299695351,0
595460,539,52979,4865,82,2.526851394609687,1
235722,689,88549,9074,3995,1.2372737484735241,0
979420,328,83257,7159,647,4.266545195331637,0
715579,91,77817,450,4246,3.8722268641526436,0
772284,84,14008,7039,3692,6.487849034921995,0
622473,438,60196,5198,1757,9.957159148154172,0
634530,469,2294,8934,4955,8.923592695622787,1
496728,856,19061,7286,3339,8.803776923100214,0
562524,355,55733,9736,3657,6.457081758070837,0
724242,258,98376,3350,4210,2.706082963271853,0
932488,652,40004,2829,3152,3.840856597206254,0
264186,396,80625,2613,725,2.501221302665275,0
931567,943,51293,1915,1107,1.3508400997230496,1
185990,876,53682,7212,4982,4.360312452908891,0
152562,722,10237,9440,2825,8.975350521706634,1
959471,372,11694,527,4905,7.4384110058150545,0
450688,305,86472,4819,2201,9.848378959075152,1
782936,77,10468,7879,1840,1.9481714005073525,0
889467,447,18461,8432,4348,5.005440558468981,1
895501,541,75376,8556,2495,7.930460987215647,1
860270,792,74062,1208,3944,4.6046119689227805,0
416092,614,78000,4120,824,3.5505437916904583,0
116148,142,76599,6476,4602,8.158868140572013,0
738190,304,80280,2961,1734,4.303080431957297,1
323794,305,13064,4776,350,9.129674021579113,0
134374,656,87276,2417,4913,2.68401399773314,0
937521,977,13589,1616,2173,8.964537546086396,0
43311,873,53324,9227,3285,2.7846084110071443,1
918865,877,932,8911,834,2.895643132740877,0
825693,42,17019,4682,1987,4.205842717907769,1
647122,383,55835,9165,3821,5.158118555915495,1
18171,814,22157,6825,3671,4.182250896016438,1
509112,41,52381,1846,4991,8.621490902540431,1
304370,564,17574,1371,3002,7.955690911614499,0
816759,968,48312,1466,2509,3.0986348310639142,1
858060,813,71044,8882,2672,5.11519883747264,0
607761,875,32779,87,3442,4.310298830752775,0
589511,314,30888,2512,4158,0.5607032326238015,1
238401,802,26025,8685,4846,7.4814696478333556,0
211425,117,8060,1245,4121,1.8166661210387935,1
76315,105,33216,6116,4096,9.341417253435942,0
464268,75,73197,9333,1937,3.977783998787289,0
630043,530,64617,4231,297,6.222579902036161,0
326768,239,71421,977,2301,8.182993399803841,0
358794,742,426,8733,3938,1.8029673331756135,0
933034,367,25491,6722,1594,5.411363517300267,0
403526,411,19553,9594,3365,2.374197942636255,1
35281,799,12918,9002,3215,5.096707524007737,1
322414,108,12513,4507,4304,5.794360167598911,0
352489,280,16830,3492,3297,1.6914109990719028,0
178176,784,59254,4925,1481,5.808185777322342,1
22735,918,44695,1133,4379,4.5490800592878236,0
897331,371,30171,4865,3674,5.219996420960645,1
466501,173,2250,7769,3182,9.049670187208465,1
618461,537,56263,8760,4445,4.838031287648629,0
663365,178,62114,3000,3151,4.761485385889165,0
844996,30,79144,9513,3787,4.703986080842383,1
838928,549,2681,7666,1773,6.231052847975022,0
293042,851,63503,6704,1351,3.6751731537451926,0
379803,604,83321,7365,1317,8.013600963599497,1
628030,794,3407,6632,4279,2.860501133139163,0
112184,842,39529,1767,2030,2.9954620076897442,0
415924,406,48901,2074,211,5.887502394957583,0
832456,45,17427,1141,1274,2.5988934774124326,1
764840,504,21747,1077,4262,0.8994619640338808,1
246735,323,13555,4599,3614,2.055855399572819,0
670772,499,93130,6120,3734,9.136573776743578,1
449037,285,65927,8343,1185,0.10700590070485405,0
816810,242,70355,4832,874,1.3346138488702108,0
900023,625,23263,8670,4502,7.580396351217694,1
645137,445,71520,1685,3463,9.798608413992362,1
94638,15,71899,3491,2485,6.881852955024211,1
866012,544,5127,1371,4500,9.223344868268033,1
256170,691,61453,5459,4370,8.552357567109635,1
687669,673,58389,3423,3398,4.79970151939664,0
477991,253,12512,9888,4887,3.3352324535785516,0
510903,250,63722,3976,135,6.322378637099176,0
658795,782,4037,1398,332,5.335534109540218,0
110470,937,93159,5361,1026,0.25829319644252724,1
482916,567,6854,1401,3233,9.572971700825061,1
261236,282,25733,9900,1535,5.702473654736781,1
233474,84,85169,1412,2124,8.744917916776693,0
135458,292,93739,6430,2232,7.346301710043245,0
203048,717,34311,3230,3957,3.4083299336553985,1
46503,544,17175,7521,2617,9.011579922010881,1
633600,96,90548,5849,952,7.90422353104785,1
990476,890,87090,6056,3369,4.297916269038856,0
641753,642,55195,4722,3353,8.404782480032221,1
598227,939,28090,8109,1986,2.715523326902166,0
482994,158,63479,1264,4567,6.7068347882513555,1
175536,159,45636,2259,3463,1.1458174823433542,0
331619,586,38866,362,164,8.657677354136453,1
83758,169,98248,6276,1991,7.294326669478933,0
159349,455,53934,9724,2705,1.5256783126098772,1
907845,805,73334,6420,1739,0.21334605262232187,0
874111,91,53111,5384,4259,3.898678748629223,0
55012,16,86284,6748,103,6.752725906440121,0
659498,191,1716,9575,4691,2.8314740650603576,0
443543,879,36404,7831,4215,9.732551879806612,0
480741,975,44324,666,1127,9.346813882119768,1
258638,535,73406,2812,363,5.9794046452093985,0
725058,487,56513,2475,1569,3.155990725867274,0
528040,192,79218,6973,368,8.962692518557557,0
551053,323,22055,3100,3949,8.034708407628642,0
112193,565,45133,3401,3757,0.8615435272913508,1
1837,183,73916,5015,3397,4.763228296261406,0
619298,23,71262,2551,4230,9.812148952087302,0
653265,309,7557,2151,2092,4.539053742580666,0
471795,946,97304,6637,1515,9.329084699335032,0
244762,82,89702,387,594,9.772893436293565,0
582285,744,35486,5864,1445,3.8735924798466526,1
691861,523,51557,3161,3622,9.645584770442285,0
438986,731,40655,2380,765,1.379405366243469,1
244977,782,62398,8568,3216,1.6011944451593585,0
877040,611,94042,4335,1340,2.765434095807391,0
628798,352,89638,1280,1586,4.675561867374619,0
200261,405,63823,743,3650,1.8102477525410754,0
647195,855,74630,7356,4631,3.4017770351094767,1
61594,773,84801,3486,633,1.0365310560020113,1
86269,904,23094,8023,4756,4.300081129032911,0
889046,342,13353,1068,458,8.274784840849081,0
38448,364,61850,9200,2472,5.950535381289969,1
216378,568,45953,6971,1680,8.1015913252939,0
694319,856,80709,7526,4850,1.3571269526494545,0
443741,172,33411,8534,1893,3.994357902387554,0
890411,125,11264,630,2115,0.39323209425848993,0
603628,412,33445,297,508,3.6997904674317548,0
344890,88,15931,8148,735,6.144977357425403,1
952533,456,42059,8889,2751,5.688692036811799,1
205241,892,2650,5316,2171,0.6032271117801413,0
140384,17,69005,1505,2843,0.6205945062774954,1
432516,32,43024,2825,291,3.050674777929326,1
318138,790,11592,8570,4516,7.71399169796055,0
611053,800,56238,8897,1918,0.20576741010266741,0
790316,552,43831,2414,811,6.159272548355914,0
372257,423,43390,5656,2097,1.8370172923179373,0
545810,691,71220,8962,2009,9.443162424204415,0
6623,651,51839,9286,4278,4.30215378783041,0
274604,916,13457,5147,4342,0.47883920655151235,1
11234,418,72132,4444,649,7.136384803174241,0
195650,678,80687,7547,2597,4.8460943837360055,0
221708,31,7074,9423,560,8.812403788732077,1
834337,647,98795,1446,769,6.518251066916032,0
161492,412,52653,2402,4651,6.925256612422903,0
167885,978,57344,5642,503,7.672598575312348,0
918886,690,52808,1826,627,4.203543747216215,0
640780,687,53919,7918,3384,7.925471905182385,1
39353,166,32979,3847,3862,0.5062297008631578,0
927873,339,46412,1092,3359,7.655274047166163,0
560273,31,69258,4677,4256,6.363078373382846,1
305399,481,11709,1720,2174,5.6666504120151195,1
976765,273,42925,882,3527,3.1815061923061636,0
876629,312,16687,123,2537,1.1411260843123205,0
62590,911,65066,3490,2286,6.472008173261434,0
439702,784,36540,5797,2223,4.716709337994133,0
122282,733,18165,602,2257,2.1784485425265943,0
311027,474,46889,3831,3580,0.4336669271308269,0
711678,173,62055,5460,1995,5.387651674319979,0
576854,145,29194,8496,633,1.262963019825576,0
525938,261,41767,6946,500,9.294193867830629,1
173009,214,55891,3228,1563,1.5063185849267247,1
22299,865,56425,9443,4075,0.3202539614054678,0
27862,311,11382,9128,1174,2.62047514032945,0
490905,251,94154,6508,1598,1.7495661302648646,0
279456,841,86123,2313,2158,7.912382250997723,1
274087,936,66889,3289,3713,2.8934260625453945,0
331878,800,73907,6996,1984,2.452405571733929,0
935829,70,74608,4844,519,9.948084082117468,1
468484,474,70234,2198,1917,1.5006179120488494,0
650848,827,19184,8877,1328,0.8499853758457698,1
989845,311,6902,4235,932,3.0562410584915334,0
53879,481,20647,8246,1541,4.050903229625718,0
723098,820,49374,3212,407,7.60424177643995,0
644940,403,29140,4169,1531,9.554439187215406,1
720370,616,61717,3206,623,7.636771381981914,0
476786,669,51730,641,2766,7.266384699667362,0
397222,921,95757,4839,4647,9.914479037290414,1
849308,983,34546,6169,2827,7.653637390668337,1
457444,268,17004,7655,4415,1.3953318442085505,0
446272,551,49073,61,666,4.615297382413997,0
271649,539,58557,1223,627,5.035046199957089,0
283642,196,53206,492,3108,3.048103196942016,1
632967,975,12505,6822,3276,1.6427542551788155,1
505625,221,56618,6611,1784,7.1174052762791815,0
672865,44,87350,1139,1133,2.7749465756517044,0
785455,156,37031,5490,1509,6.246549341689715,1
194590,291,43787,6794,3389,3.2258974250719175,0
925107,556,14577,1255,1858,5.062363306099219,1
812176,597,62625,2495,1615,3.3705280340439145,0
463434,593,8043,3285,3853,4.117584817656629,1
407676,258,34130,2255,4705,7.320665195251462,0
316417,66,92950,9193,4574,8.838249068279048,1
342239,878,59846,1125,4683,5.087457298166836,0
553832,314,51392,3881,3865,6.1025106173192185,0
532152,531,54673,4105,4688,8.64409824680142,0
352458,734,6744,1146,2411,1.4322240108958484,0
342914,370,50390,786,308,1.6219798375381511,1
553881,246,39260,258,4362,3.5923695425490654,0
963161,243,53760,3849,1832,3.090682806348396,1
789161,934,3470,6430,4781,9.863736962769975,1
569803,232,31643,6174,2307,5.640919749818121,1
972785,625,93347,4616,2000,5.23906627959043,1
510022,336,4201,8180,666,5.787186397699595,0
822368,107,70887,715,1684,8.751543752018577,0
537701,235,80863,1643,3076,2.4354776883027673,1
310796,743,27340,123,445,5.109672790432325,1
30764,845,93716,1773,4383,2.709631927955746,0
64784,498,13488,9113,1081,7.805763109689263,0
702101,487,95910,2177,3143,7.77115254902913,0
205276,994,5413,6889,4889,9.574297186143546,0
866228,343,40200,1503,3751,4.46822059846618,0
77844,801,60179,5661,4870,1.5865105202754537,0
652898,564,22355,7094,4372,8.964108914420844,0
